ID_servicio,Fecha_solicitud,Ciudad,Tipo_servicio,Canal,Tecnico_id,Antiguedad_tecnico_meses,Tiempo_respuesta_horas,Duracion_servicio_min,Costo_repuestos,Valor_servicio,Reproceso,Satisfaccion,Estado
S113388,2026-03-31,Cartagena,Mantenimiento,App,T015,37.0,4.3,64.0,30700.0,98000.0,0,5.0,Completado
S114041,2026-05-03,Cartagena,Instalación,Web,T096,12.0,21.2,194.0,83800.0,367000.0,0,4.0,Completado
S103992,2025-01-01,Barranquilla,Garantía,Call center,T066,78.0,18.2,36.0,53200.0,0.0,0,4.0,Completado
S114936,2026-06-16,Cartagena,Reparación,Call center,T027,49.0,14.2,66.0,42200.0,183000.0,0,4.0,Completado
S101209,2024-08-28,Sincelejo,Instalación,Call center,T022,65.0,13.0,165.0,132200.0,368000.0,0,5.0,Completado
S110543,2025-11-25,Barranquilla,Instalación,App,T066,89.0,4.8,154.0,27200.0,143000.0,0,5.0,Reprogramado
S112204,2026-01-30,Barranquilla,Reparación,Web,T016,67.0,18.4,0.0,47900.0,152000.0,0,3.0,Completado
S109482,2025-10-06,Barranquilla,Mantenimiento,App,T043,27.0,38.5,75.0,28600.0,90000.0,0,4.0,Completado
S114158,2026-05-09,Cartagena,Reparación,App,T073,13.0,24.1,107.0,132700.0,139000.0,0,4.0,Completado
S100700,2024-07-31,Cartagena,Mantenimiento,Call center,T003,49.0,36.1,80.0,7100.0,89000.0,0,3.0,Completado
S102750,2024-11-19,Sincelejo,Mantenimiento,App,T050,76.0,21.5,45.0,400.0,113000.0,0,4.0,Completado
S101504,2024-09-12,Barranquilla,Reparación,Presencial,T056,34.0,10.7,,185800.0,177000.0,0,5.0,Completado
S112898,2026-03-07,Valledupar,Reparación,Web,T005,68.0,26.1,103.0,56300.0,208000.0,0,4.0,Cancelado
S107155,2025-06-13,Valledupar,Reparación,Web,T026,37.0,5.1,68.0,160900.0,247000.0,0,5.0,Completado
S112614,2026-02-20,Barranquilla,Mantenimiento,Presencial,T076,11.0,13.1,54.0,25400.0,78000.0,0,5.0,Completado
S111762,2026-01-09,Valledupar,Mantenimiento,Presencial,T044,82.0,22.7,81.0,3600.0,83000.0,0,5.0,Completado
S107555,2025-07-01,Santa Marta,Reparación,Presencial,T059,44.0,33.3,103.0,113100.0,133000.0,0,4.0,Completado
S110855,2025-12-08,Montería,Instalación,Presencial,T055,25.0,38.8,128.0,10600.0,429000.0,0,4.0,Completado
S103185,2024-12-06,Cartagena,Reparación,App,T047,31.0,8.2,75.0,31200.0,162000.0,0,5.0,Completado
S113418,2026-04-02,Valledupar,Instalación,Call center,T044,85.0,20.3,167.0,17600.0,331000.0,0,5.0,Completado
S114303,2026-05-18,Cartagena,Instalación,App,T012,48.0,8.5,142.0,103300.0,372000.0,0,4.0,Completado
S100861,2024-08-09,Santa Marta,Reparación,Web,T065,57.0,31.6,104.0,150400.0,217000.0,0,4.0,Completado
S104354,2025-01-19,Barranquilla,Reparación,Web,T016,54.0,12.6,95.0,157000.0,182000.0,0,4.0,Completado
S110032,2025-11-01,Valledupar,Reparación,Presencial,T062,32.0,43.6,70.0,,216000.0,0,4.0,Completado
S105712,2025-03-31,Valledupar,Instalación,Web,T060,49.0,10.3,194.0,81000.0,350000.0,0,5.0,Completado
S113947,2026-04-28,Barranquilla,Garantía,Call center,T043,34.0,19.3,71.0,158800.0,0.0,0,5.0,Cancelado
S105162,2025-03-02,Cartagena,Instalación,App,T015,24.0,27.7,169.0,93900.0,295000.0,0,4.0,Completado
S112700,2026-02-26,Barranquilla,Garantía,App,T029,32.0,12.0,145.0,31400.0,0.0,0,4.0,Completado
S106765,2025-05-26,Barranquilla,Instalación,Presencial,T056,42.0,8.3,209.0,74300.0,343000.0,0,5.0,Completado
S109256,2025-09-23,Cartagena,Reparación,Web,T039,70.0,11.7,79.0,113300.0,249000.0,0,5.0,Completado
S108926,2025-09-05,Barranquilla,Reparación,Presencial,T095,1.0,16.4,47.0,42300.0,212000.0,1,3.0,Completado
S113298,2026-03-26,Sincelejo,Reparación,Presencial,T063,61.0,12.7,56.0,43200.0,207000.0,0,5.0,Completado
S113886,2026-04-24,Cartagena,Instalación,App,T048,62.0,12.3,217.0,83400.0,287000.0,0,5.0,Completado
S104597,2025-01-31,Cartagena,Instalación,Presencial,T003,55.0,32.2,156.0,22900.0,428000.0,0,4.0,Completado
S103771,2024-12-25,Cartagena,Mantenimiento,Web,T048,45.0,19.7,86.0,500.0,102000.0,0,5.0,Completado
S113128,2026-03-18,Cartagena,Instalación,Call center,T037,28.0,22.9,122.0,91200.0,289000.0,0,4.0,Completado
S111228,2025-12-20,Barranquilla,Reparación,App,T016,65.0,40.3,102.0,94500.0,176000.0,0,4.0,Completado
S104265,2025-01-15,Barranquilla,Mantenimiento,Call center,T029,18.0,39.0,50.0,21800.0,54000.0,0,3.0,Completado
S100877,2024-08-10,Santa Marta,Instalación,Call center,T058,41.0,37.6,220.0,59500.0,291000.0,0,4.0,Completado
S114206,2026-05-12,Cartagena,Mantenimiento,Web,T073,13.0,13.4,62.0,14000.0,85000.0,0,4.0,Completado
S113428,2026-04-02,Sincelejo,Instalación,Call center,T085,10.0,14.8,193.0,43100.0,286000.0,0,4.0,Completado
S105120,2025-02-28,Montería,Reparación,Presencial,T103,1.0,25.5,103.0,71600.0,161000.0,0,4.0,Cancelado
S111694,2026-01-06,Sincelejo,Reparación,App,T022,82.0,3.3,154.0,109600.0,95000.0,0,5.0,Completado
S112293,2026-02-04,Montería,Mantenimiento,Web,T033,91.0,36.1,59.0,7300.0,104000.0,0,4.0,Completado
S104893,2025-02-17,Sincelejo,Instalación,Call center,T004,27.0,11.6,192.0,62600.0,236000.0,0,5.0,Cancelado
S112371,2026-02-09,Valledupar,Reparación,Web,T052,31.0,20.0,128.0,18300.0,203000.0,1,2.0,Completado
S104647,2025-02-04,Sincelejo,Reparación,Presencial,T011,55.0,14.4,54.0,162900.0,238000.0,0,5.0,Completado
S102616,2024-11-12,Santa Marta,Mantenimiento,Call center,T031,36.0,20.1,53.0,9900.0,88000.0,1,2.0,Completado
S102977,2024-11-30,Santa Marta,Mantenimiento,App,T009,45.0,14.0,64.0,12300.0,104000.0,0,,Cancelado
S100214,2024-07-09,Cartagena,Reparación,Presencial,T035,20.0,14.4,74.0,,279000.0,1,3.0,Completado
S107910,2025-07-16,Cartagena,Garantía,Web,T003,60.0,10.4,122.0,35200.0,0.0,0,4.0,Completado
S103804,2024-12-26,Cartagena,Reparación,App,T012,31.0,27.7,146.0,167700.0,120000.0,0,4.0,Completado
S102172,2024-10-18,Cartagena,Mantenimiento,Call center,T028,51.0,24.4,59.0,4100.0,104000.0,0,4.0,Completado
S111546,2025-12-30,Sincelejo,Reparación,Web,T004,38.0,15.7,73.0,51600.0,155000.0,0,4.0,Completado
S104912,2025-02-17,Barranquilla,Mantenimiento,Web,T001,15.0,23.7,52.0,76200.0,112000.0,0,4.0,Completado
S105473,2025-03-18,Sincelejo,Instalación,Call center,T063,48.0,23.4,135.0,29200.0,355000.0,0,4.0,Completado
S101575,2024-09-16,Valledupar,Instalación,Call center,T044,66.0,8.0,146.0,152300.0,292000.0,0,5.0,Cancelado
S108468,2025-08-11,Santa Marta,Instalación,Web,T051,33.0,12.6,136.0,91800.0,400000.0,0,4.0,Completado
S111725,2026-01-08,Barranquilla,Reparación,Presencial,T056,50.0,35.7,146.0,64100.0,165000.0,0,4.0,Completado
S109283,2025-09-25,Cartagena,Reparación,Web,T028,63.0,19.6,170.0,402900.0,153000.0,1,3.0,Completado
S105490,2025-03-19,Barranquilla,Mantenimiento,App,T032,48.0,12.7,20.0,15000.0,86000.0,0,5.0,Completado
S110368,2025-11-18,Valledupar,Instalación,App,T060,56.0,10.4,136.0,184500.0,172000.0,0,4.0,Reprogramado
S104863,2025-02-14,Cartagena,Garantía,Call center,T039,63.0,20.4,49.0,52900.0,0.0,0,4.0,Completado
S104867,2025-02-15,Valledupar,Instalación,Call center,T052,19.0,36.5,183.0,105600.0,290000.0,0,4.0,Completado
S113542,2026-04-08,Barranquilla,Instalación,Web,T045,37.0,24.4,229.0,38200.0,336000.0,0,4.0,Completado
S101341,2024-09-03,Barranquilla,Instalación,Call center,T021,74.0,22.5,131.0,61800.0,299000.0,0,4.0,Completado
S112651,2026-02-23,Santa Marta,Mantenimiento,Call center,T014,36.0,15.8,84.0,38300.0,79000.0,0,4.0,Completado
S109525,2025-10-07,Sincelejo,Reparación,Web,T011,63.0,10.7,73.0,42800.0,177000.0,0,5.0,Reprogramado
S105838,2025-04-06,Cartagena,Instalación,App,T015,25.0,19.9,151.0,59400.0,265000.0,0,4.0,Completado
S102933,2024-11-28,Cartagena,Instalación,Call center,T003,53.0,19.6,94.0,69400.0,285000.0,0,4.0,Completado
S110001,2025-10-30,Valledupar,Mantenimiento,App,T087,8.0,18.5,87.0,13100.0,73000.0,0,4.0,Completado
S100436,2024-07-19,Barranquilla,Instalación,Web,T016,48.0,19.1,153.0,189800.0,229000.0,0,4.0,Completado
S102797,2024-11-21,Sincelejo,Instalación,App,T004,24.0,20.6,148.0,700.0,283000.0,0,4.0,Completado
S113602,2026-04-10,Sincelejo,Instalación,App,T022,85.0,11.1,72.0,21700.0,440000.0,0,5.0,Completado
S105743,2025-04-02,Santa Marta,Instalación,App,T041,65.0,5.3,108.0,29100.0,355000.0,0,5.0,Completado
S115113,2026-06-23,Cartagena,Garantía,Call center,T003,72.0,30.4,98.0,26500.0,0.0,0,3.0,Completado
S109647,2025-10-13,Montería,Instalación,App,T103,8.0,23.5,166.0,62500.0,325000.0,0,,Completado
S111416,2025-12-25,Sincelejo,Instalación,App,T085,7.0,27.0,182.0,117500.0,355000.0,0,4.0,Completado
S102209,2024-10-21,Valledupar,Instalación,App,T061,15.0,28.2,171.0,67200.0,290000.0,0,4.0,Completado
S100495,2024-07-23,Cartagena,Reparación,Presencial,T020,26.0,3.8,136.0,74800.0,186000.0,0,4.0,Completado
S114654,2026-06-04,Santa Marta,Instalación,Web,T102,2.0,16.1,141.0,53200.0,375000.0,1,3.0,Completado
S100639,2024-07-29,Valledupar,Reparación,App,T044,64.0,6.9,128.0,14600.0,130000.0,0,4.0,Completado
S115279,2026-06-30,Sincelejo,Reparación,App,T004,44.0,6.3,91.0,71200.0,164000.0,0,5.0,Completado
S114826,2026-06-11,Barranquilla,Garantía,Call center,T032,63.0,11.3,136.0,40100.0,0.0,0,5.0,Completado
S108470,2025-08-11,Santa Marta,Instalación,Web,T094,5.0,8.3,127.0,170200.0,279000.0,0,5.0,Completado
S103705,2024-12-23,Cartagena,Mantenimiento,Web,T101,4.0,19.9,48.0,38000.0,85000.0,0,4.0,Reprogramado
S103615,2024-12-20,Santa Marta,Instalación,Call center,T014,21.0,10.3,157.0,12000.0,225000.0,0,5.0,Completado
S109358,2025-09-29,Sincelejo,Garantía,Web,T004,35.0,4.4,142.0,198900.0,0.0,0,,Cancelado
S104437,2025-01-23,Cartagena,Reparación,Call center,T017,78.0,27.0,69.0,112100.0,170000.0,0,4.0,Completado
S103605,2024-12-20,Cartagena,Reparación,Call center,T039,61.0,12.2,86.0,144100.0,157000.0,0,5.0,Completado
S108007,2025-07-20,Santa Marta,Reparación,Web,T009,52.0,44.8,58.0,30900.0,178000.0,0,3.0,Completado
S102964,2024-11-29,Santa Marta,Reparación,Call center,T069,17.0,22.6,122.0,80600.0,252000.0,0,4.0,Cancelado
S103382,2024-12-12,Cartagena,Mantenimiento,Call center,T003,53.0,12.2,91.0,16600.0,91000.0,0,4.0,Completado
S105564,2025-03-23,Valledupar,Reparación,App,T024,28.0,22.6,114.0,95500.0,252000.0,0,4.0,Completado
S100561,2024-07-25,Montería,Reparación,Call center,T055,8.0,44.9,116.0,99000.0,184000.0,0,3.0,Completado
S114692,2026-06-05,Cartagena,Reparación,Web,T082,7.0,10.3,65.0,2058284.0,177000.0,0,4.0,Completado
S109804,2025-10-21,Montería,Reparación,App,T046,35.0,23.8,66.0,81000.0,123000.0,0,4.0,Completado
S101652,2024-09-21,Cartagena,Reparación,Web,T037,10.0,14.6,163.0,83200.0,158000.0,0,4.0,Completado
S100764,2024-08-03,Santa Marta,Reparación,Call center,T065,57.0,17.2,107.0,40300.0,174000.0,0,4.0,Completado
S112181,2026-01-29,Barranquilla,Reparación,Call center,T099,3.0,17.5,63.0,83200.0,180000.0,0,4.0,Completado
S105283,2025-03-08,Barranquilla,Reparación,App,T068,64.0,15.4,44.0,79500.0,128000.0,0,4.0,Completado
S104705,2025-02-06,Valledupar,Reparación,Web,T062,23.0,2.4,102.0,48500.0,139000.0,0,5.0,Completado
S113960,2026-04-28,Cartagena,Instalación,App,T003,70.0,14.1,122.0,15300.0,256000.0,0,4.0,Completado
S102894,2024-11-26,Barranquilla,Garantía,Web,T053,12.0,21.2,140.0,138000.0,0.0,0,4.0,Completado
S107892,2025-07-15,Barranquilla,Reparación,App,T095,0.0,20.7,119.0,158400.0,213000.0,0,4.0,Completado
S105955,2025-04-12,Santa Marta,Garantía,Web,T065,65.0,27.8,110.0,54100.0,0.0,0,4.0,Completado
S107023,2025-06-06,Cartagena,Instalación,Call center,T047,37.0,11.7,123.0,4500.0,395000.0,0,4.0,Completado
S112250,2026-02-02,Santa Marta,Instalación,Call center,T034,59.0,21.7,160.0,,437000.0,0,4.0,Completado
S106504,2025-05-13,Barranquilla,Reparación,Web,T068,66.0,6.2,64.0,80500.0,159000.0,0,5.0,Completado
S104640,2025-02-03,Cartagena,Mantenimiento,App,T048,47.0,14.1,68.0,47200.0,90000.0,0,5.0,Completado
S106377,2025-05-05,Cartagena,Reparación,Call center,T003,58.0,16.5,103.0,98900.0,148000.0,0,5.0,Completado
S113760,2026-04-18,Santa Marta,Instalación,Presencial,T019,41.0,28.5,136.0,59700.0,286000.0,0,4.0,Completado
S109072,2025-09-14,Cartagena,Reparación,Presencial,T105,8.0,32.2,66.0,30100.0,181000.0,0,4.0,Completado
S107869,2025-07-15,Montería,Reparación,App,T091,1.0,47.0,66.0,29600.0,143000.0,0,4.0,Completado
S102919,2024-11-27,Barranquilla,Instalación,Call center,T016,52.0,7.2,74.0,107600.0,222000.0,0,4.0,Completado
S101462,2024-09-10,Sincelejo,Instalación,Call center,T011,50.0,30.9,151.0,54300.0,320000.0,0,4.0,Completado
S113496,2026-04-06,Barranquilla,Instalación,App,T100,12.0,5.0,177.0,91200.0,417000.0,0,5.0,Completado
S109995,2025-10-29,Santa Marta,Instalación,Presencial,T058,56.0,27.4,181.0,155800.0,345000.0,0,3.0,Completado
S115030,2026-06-19,Barranquilla,Reparación,App,T066,95.0,5.2,97.0,124400.0,174000.0,0,5.0,Completado
S106169,2025-04-24,Cartagena,Instalación,Web,T054,29.0,9.9,100.0,50300.0,387000.0,0,5.0,Completado
S113722,2026-04-16,Santa Marta,Mantenimiento,Call center,T065,77.0,6.1,75.0,104300.0,77000.0,0,5.0,Completado
S112095,2026-01-26,Santa Marta,Reparación,Web,T010,75.0,10.6,129.0,67000.0,204000.0,0,5.0,Completado
S114379,2026-05-21,Barranquilla,Reparación,Presencial,T029,34.0,7.5,86.0,54400.0,172000.0,0,5.0,Completado
S109467,2025-10-04,Cartagena,Instalación,App,T035,35.0,18.7,150.0,90200.0,384000.0,1,3.0,Completado
S104557,2025-01-29,Cartagena,Mantenimiento,App,T027,33.0,39.6,96.0,13600.0,120000.0,0,4.0,Completado
S102632,2024-11-13,Valledupar,Garantía,App,T060,44.0,7.7,120.0,102100.0,0.0,1,3.0,Completado
S106582,2025-05-17,Barranquilla,Mantenimiento,Call center,T056,42.0,41.0,53.0,17300.0,96000.0,0,3.0,Completado
S110222,2025-11-11,Cartagena,Instalación,App,T007,28.0,2.9,189.0,69100.0,220000.0,0,4.0,Completado
S110941,2025-12-10,Valledupar,Reparación,App,T061,29.0,11.2,135.0,111600.0,167000.0,0,5.0,Completado
S103211,2024-12-07,Barranquilla,Garantía,Call center,T016,53.0,16.6,123.0,162200.0,0.0,0,4.0,Completado
S110487,2025-11-23,Cartagena,Reparación,Web,T101,15.0,17.7,104.0,248400.0,102000.0,0,5.0,Completado
S106339,2025-05-02,Sincelejo,Reparación,Call center,T063,50.0,7.4,85.0,42600.0,186000.0,0,4.0,Completado
S110157,2025-11-07,Santa Marta,Mantenimiento,Call center,T019,36.0,10.1,50.0,16900.0,87000.0,0,4.0,Completado
S104939,2025-02-18,Santa Marta,Garantía,Call center,T010,63.0,16.7,153.0,39200.0,0.0,0,4.0,Completado
S113563,2026-04-08,Santa Marta,Reparación,App,T065,77.0,25.4,124.0,44700.0,225000.0,0,3.0,Completado
S101460,2024-09-10,Valledupar,Garantía,App,T024,22.0,14.4,76.0,142700.0,0.0,1,3.0,Completado
S113020,2026-03-13,Barranquilla,Reparación,App,T053,28.0,23.8,60.0,37700.0,142000.0,0,4.0,Completado
S101715,2024-09-25,Santa Marta,Instalación,App,T031,34.0,14.5,223.0,20900.0,232000.0,0,5.0,Completado
S110252,2025-11-12,Santa Marta,Instalación,Call center,T023,32.0,21.3,138.0,29900.0,261000.0,0,4.0,Completado
S100332,2024-07-15,Santa Marta,Reparación,App,T036,26.0,24.5,67.0,87700.0,244000.0,0,5.0,Completado
S109843,2025-10-23,Barranquilla,Instalación,Web,T097,7.0,15.3,156.0,25100.0,343000.0,0,5.0,Reprogramado
S108384,2025-08-06,Montería,Instalación,Web,T070,39.0,42.5,180.0,105100.0,276000.0,0,4.0,Completado
S103664,2024-12-22,Montería,Instalación,Presencial,T049,37.0,51.8,163.0,68500.0,316000.0,0,3.0,Completado
S110349,2025-11-17,Cartagena,Reparación,Presencial,T039,72.0,12.6,112.0,158300.0,180000.0,0,4.0,Completado
S111724,2026-01-08,Valledupar,Reparación,Web,T026,44.0,9.0,92.0,19500.0,167000.0,0,5.0,Completado
S111737,2026-01-09,Valledupar,Reparación,Call center,T052,30.0,25.1,59.0,28100.0,161000.0,0,4.0,Completado
S109273,2025-09-24,Santa Marta,Instalación,Presencial,T010,71.0,34.4,218.0,63900.0,389000.0,0,5.0,Completado
S113091,2026-03-17,Santa Marta,Reparación,Call center,T042,40.0,9.2,97.0,114400.0,220000.0,0,5.0,Completado
S101507,2024-09-12,Santa Marta,Instalación,App,T069,14.0,2.4,91.0,224600.0,261000.0,0,5.0,Completado
S110047,2025-11-02,Santa Marta,Instalación,Web,T010,72.0,33.5,117.0,42300.0,373000.0,0,4.0,Completado
S104808,2025-02-12,Sincelejo,Reparación,App,T011,55.0,18.1,83.0,24700.0,219000.0,0,4.0,Completado
S103315,2024-12-11,Cartagena,Reparación,App,T047,31.0,3.2,122.0,59400.0,179000.0,0,4.0,Completado
S109394,2025-10-01,Valledupar,Reparación,App,T026,41.0,15.8,80.0,26900.0,213000.0,0,4.0,Completado
S115125,2026-06-23,Santa Marta,Mantenimiento,Presencial,T025,64.0,8.6,70.0,85100.0,50000.0,0,5.0,Completado
S110024,2025-10-31,Cartagena,Mantenimiento,App,T105,10.0,6.7,47.0,5200.0,73000.0,0,5.0,Completado
S104442,2025-01-23,Valledupar,Mantenimiento,App,T061,18.0,6.8,55.0,28600.0,71000.0,0,5.0,Completado
S105923,2025-04-10,Cartagena,Reparación,Web,T007,21.0,4.4,95.0,142100.0,193000.0,0,4.0,Completado
S109331,2025-09-28,Sincelejo,Mantenimiento,App,T004,35.0,54.3,33.0,30400.0,102000.0,0,3.0,Completado
S103831,2024-12-26,Santa Marta,Instalación,Web,T041,61.0,6.5,147.0,50700.0,217000.0,0,5.0,Completado
S108168,2025-07-28,Sincelejo,Mantenimiento,App,T085,2.0,26.7,64.0,10100.0,125000.0,0,4.0,Completado
S107707,2025-07-07,Barranquilla,Garantía,Presencial,T076,4.0,8.7,132.0,118600.0,0.0,0,5.0,Completado
S108719,2025-08-24,Cartagena,Reparación,Call center,T047,39.0,16.8,,66900.0,173000.0,0,5.0,Completado
S107700,2025-07-07,Montería,Instalación,Presencial,T006,24.0,44.7,172.0,58000.0,323000.0,0,4.0,Completado
S108013,2025-07-20,Barranquilla,Reparación,App,T030,60.0,27.1,131.0,38400.0,196000.0,0,5.0,Completado
S113971,2026-04-29,Cartagena,Instalación,Presencial,T035,42.0,9.1,152.0,240400.0,329000.0,0,4.0,Completado
S110789,2025-12-05,Barranquilla,Instalación,Presencial,T029,29.0,6.4,174.0,176800.0,448000.0,0,5.0,Completado
S110417,2025-11-20,Barranquilla,Reparación,Presencial,T032,56.0,9.5,98.0,129600.0,239000.0,0,4.0,Completado
S107709,2025-07-07,Montería,Instalación,Call center,T091,1.0,59.6,214.0,274000.0,279000.0,0,3.0,Completado
S111052,2025-12-15,Santa Marta,Instalación,Call center,T034,57.0,29.6,171.0,50200.0,214000.0,0,4.0,Completado
S113736,2026-04-17,Cartagena,Reparación,Call center,T035,41.0,9.2,104.0,54900.0,167000.0,0,5.0,Completado
S108746,2025-08-26,Santa Marta,Instalación,Presencial,T069,26.0,7.3,193.0,38800.0,278000.0,0,4.0,Completado
S101263,2024-08-31,Santa Marta,Reparación,App,T023,18.0,19.4,105.0,20000.0,162000.0,1,3.0,Completado
S110695,2025-12-02,Santa Marta,Reparación,Presencial,T080,4.0,7.7,126.0,17100.0,164000.0,0,5.0,Completado
S108427,2025-08-08,Cartagena,Reparación,Call center,T096,3.0,11.5,79.0,81900.0,171000.0,0,5.0,Completado
S102842,2024-11-24,Santa Marta,Reparación,App,T009,44.0,37.2,71.0,5800.0,199000.0,0,4.0,Completado
S109595,2025-10-10,Santa Marta,Reparación,App,T038,63.0,11.9,69.0,68300.0,199000.0,0,4.0,Completado
S101592,2024-09-17,Montería,Instalación,App,T006,14.0,59.2,148.0,28900.0,297000.0,0,3.0,Completado
S105685,2025-03-30,Cartagena,Reparación,Presencial,T002,57.0,31.2,115.0,53200.0,176000.0,1,2.0,Completado
S110420,2025-11-20,Valledupar,Instalación,Call center,T026,42.0,20.1,154.0,23600.0,264000.0,0,5.0,Completado
S110708,2025-12-02,Sincelejo,Reparación,App,T085,6.0,51.3,74.0,34500.0,193000.0,0,3.0,Completado
S115117,2026-06-23,Barranquilla,Reparación,App,T097,15.0,4.3,112.0,70000.0,236000.0,0,4.0,Completado
S111293,2025-12-22,Montería,Mantenimiento,App,T074,3.0,18.9,67.0,8200.0,72000.0,0,4.0,Completado
S110358,2025-11-18,Santa Marta,Reparación,Presencial,T023,32.0,7.9,73.0,42600.0,205000.0,0,5.0,Cancelado
S112863,2026-03-06,Cartagena,Mantenimiento,App,T003,68.0,17.5,82.0,8700.0,103000.0,0,4.0,Completado
S106244,2025-04-28,Cartagena,Garantía,Presencial,T015,26.0,,90.0,8100.0,0.0,0,5.0,Completado
S110749,2025-12-04,Cartagena,Mantenimiento,App,T020,43.0,28.0,71.0,21900.0,78000.0,0,4.0,Cancelado
S102226,2024-10-22,Santa Marta,Mantenimiento,App,T058,43.0,16.0,30.0,5500.0,99000.0,0,5.0,Completado
S111030,2025-12-14,Sincelejo,Reparación,Call center,T089,5.0,32.3,106.0,117400.0,207000.0,0,5.0,Cancelado
S100792,2024-08-05,Valledupar,Mantenimiento,App,T024,21.0,17.8,86.0,4900.0,145000.0,0,4.0,Completado
S108515,2025-08-13,Montería,Instalación,App,T088,0.0,35.3,171.0,89000.0,395000.0,0,4.0,Completado
S106555,2025-05-15,Santa Marta,Reparación,App,T051,30.0,3.7,118.0,62300.0,164000.0,0,4.0,Completado
S108695,2025-08-22,Valledupar,Mantenimiento,Web,T062,29.0,11.0,70.0,24300.0,102000.0,0,5.0,Completado
S105171,2025-03-03,Montería,Reparación,App,T006,20.0,35.5,127.0,44400.0,139000.0,0,4.0,Completado
S105610,2025-03-25,Barranquilla,Reparación,Call center,T032,48.0,17.1,66.0,225600.0,236000.0,0,5.0,Completado
S106924,2025-06-03,Sincelejo,Instalación,Call center,T085,0.0,20.7,83.0,210400.0,338000.0,0,4.0,Completado
S106777,2025-05-27,Montería,Instalación,Web,T103,4.0,43.2,155.0,122600.0,354000.0,0,3.0,Completado
S104263,2025-01-15,Cartagena,Instalación,App,T047,32.0,20.0,187.0,52100.0,360000.0,0,4.0,Completado
S115041,2026-06-19,Santa Marta,Mantenimiento,Call center,T065,79.0,15.7,82.0,10200.0,105000.0,0,5.0,Completado
S109042,2025-09-12,Santa Marta,Instalación,Call center,T019,34.0,19.7,103.0,131400.0,396000.0,0,4.0,Completado
S110860,2025-12-08,Cartagena,Reparación,Call center,T039,73.0,21.7,103.0,25000.0,161000.0,0,3.0,Completado
S101568,2024-09-16,Sincelejo,Reparación,App,T040,10.0,29.9,160.0,85800.0,137000.0,0,4.0,Cancelado
S114207,2026-05-12,Santa Marta,Reparación,Call center,T058,62.0,29.7,75.0,19900.0,178000.0,0,4.0,Completado
S104309,2025-01-16,Sincelejo,Reparación,Call center,T040,14.0,16.0,114.0,41800.0,163000.0,0,5.0,Completado
S114272,2026-05-16,Cartagena,Reparación,Call center,T035,42.0,32.9,103.0,191200.0,196000.0,0,4.0,Completado
S101590,2024-09-17,Barranquilla,Instalación,Call center,T053,10.0,19.7,167.0,52200.0,194000.0,0,5.0,Completado
S106378,2025-05-05,Montería,Garantía,App,T070,36.0,46.8,91.0,90100.0,0.0,0,4.0,Completado
S113357,2026-03-30,Santa Marta,Instalación,App,T019,41.0,21.2,99.0,106400.0,394000.0,0,4.0,Completado
S105326,2025-03-11,Barranquilla,Reparación,Web,T032,48.0,8.7,92.0,39100.0,135000.0,0,4.0,Completado
